facet_id,raw_facet,normalized_facet,facet_type,conversation_observable,sensitivity,scoring_definition,scoring_anchors,abstention_reason,quality_flag
FACET_255,Initiative,Initiative,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Initiative' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Initiative through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Initiative or opposing behavioral tendencies in dialogue.""}",,valid
FACET_256,Courageousness,Courageousness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Courageousness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Courageousness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Courageousness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_257,Joyfulness,Joyfulness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Joyfulness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Joyfulness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Joyfulness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_258,Suspicion,Suspicion,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Suspicion' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Suspicion through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Suspicion or opposing behavioral tendencies in dialogue.""}",,valid
FACET_259,Basophil count,Basophil count,medical_biomarker,False,clinical_medical,"Medical, biological, or physiological biomarker: 'Basophil count'.",,"Requires biological, laboratory, or physiological measurement; unobservable from text.",valid
FACET_260,Attachment avoidance score,Attachment avoidance score,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Attachment avoidance score' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Attachment avoidance score through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Attachment avoidance score or opposing behavioral tendencies in dialogue.""}",,valid
FACET_261,Time Orientation End Points:,Time Orientation End Points,header_label,False,low,Category header label: 'Time Orientation End Points'. Not an evaluable individual facet.,,"Category header or structural section label, not an individual scoreable trait.",header_row
FACET_262,Brazenness,Brazenness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Brazenness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Brazenness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Brazenness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_263,Talkativeness,Talkativeness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Talkativeness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Talkativeness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Talkativeness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_264,Equitableness,Equitableness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Equitableness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Equitableness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Equitableness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_265,Ideas generated/day,Ideas generated/day,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Ideas generated/day' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Ideas generated/day through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Ideas generated/day or opposing behavioral tendencies in dialogue.""}",,valid
FACET_266,Originality,Originality,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Originality' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Originality through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Originality or opposing behavioral tendencies in dialogue.""}",,valid
FACET_267,Fearfulness: Fear of physical dangers,Fearfulness: Fear of physical dangers,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Fearfulness: Fear of physical dangers' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Fearfulness: Fear of physical dangers through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Fearfulness: Fear of physical dangers or opposing behavioral tendencies in dialogue.""}",,valid
FACET_268,Dance rehearsal hours/week,Dance rehearsal hours/week,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Dance rehearsal hours/week'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_269,561. Practice frequency: Mantra meditation,Practice frequency: Mantra meditation,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Practice frequency: Mantra meditation'.",,"Requires objective external tracking, sensor data, or historical log verification.",number_prefix_stripped
FACET_270,Public-transport km/week,Public-transport km/week,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Public-transport km/week'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_271,Social Desirability Bias,Social Desirability Bias,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Social Desirability Bias' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Social Desirability Bias through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Social Desirability Bias or opposing behavioral tendencies in dialogue.""}",,valid
FACET_272,761. I Ching hexagram 43 resonance level,I Ching hexagram 43 resonance level,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'I Ching hexagram 43 resonance level'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",number_prefix_stripped
FACET_273,Disagreeableness,Disagreeableness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Disagreeableness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Disagreeableness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Disagreeableness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_274,Participation in Community Activities,Participation in Community Activities,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Participation in Community Activities' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Participation in Community Activities through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Participation in Community Activities or opposing behavioral tendencies in dialogue.""}",,valid
FACET_275,Impudence,Impudence,conversational_trait,True,medium,"Evaluates conversational text for evidence of 'Impudence' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Impudence through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Impudence or opposing behavioral tendencies in dialogue.""}",,valid
FACET_276,Analogies,Analogies,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Analogies' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Analogies through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Analogies or opposing behavioral tendencies in dialogue.""}",,valid
FACET_277,Clumsiness,Clumsiness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Clumsiness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Clumsiness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Clumsiness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_278,Tendency Toward Compromise or Confrontation,Tendency Toward Compromise or Confrontation,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Tendency Toward Compromise or Confrontation' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Tendency Toward Compromise or Confrontation through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Tendency Toward Compromise or Confrontation or opposing behavioral tendencies in dialogue.""}",,valid
FACET_279,737. I Ching hexagram 19 resonance level,I Ching hexagram 19 resonance level,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'I Ching hexagram 19 resonance level'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",number_prefix_stripped
FACET_280,Robotics-interaction frequency,Robotics-interaction frequency,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Robotics-interaction frequency'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_281,Casual lifestyle,Casual lifestyle,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Casual lifestyle' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Casual lifestyle through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Casual lifestyle or opposing behavioral tendencies in dialogue.""}",,valid
FACET_282,Collectedness,Collectedness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Collectedness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Collectedness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Collectedness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_283,Reliance on context,Reliance on context,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Reliance on context' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Reliance on context through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Reliance on context or opposing behavioral tendencies in dialogue.""}",,valid
FACET_284,Delegation skills,Delegation skills,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Delegation skills' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Delegation skills through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Delegation skills or opposing behavioral tendencies in dialogue.""}",,valid
FACET_285,767. I Ching hexagram 49 resonance level,I Ching hexagram 49 resonance level,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'I Ching hexagram 49 resonance level'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",number_prefix_stripped
FACET_286,Managing emotions,Managing emotions,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Managing emotions' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Managing emotions through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Managing emotions or opposing behavioral tendencies in dialogue.""}",,valid
FACET_287,Scripture memorization verses,Scripture memorization verses,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Scripture memorization verses' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Scripture memorization verses through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Scripture memorization verses or opposing behavioral tendencies in dialogue.""}",,valid
FACET_288,Conventional,Conventional,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Conventional' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Conventional through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Conventional or opposing behavioral tendencies in dialogue.""}",,valid
FACET_289,890. Hindu spiritual metric: Bhagavad-Gita study hours,Hindu spiritual metric: Bhagavad-Gita study hours,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'Hindu spiritual metric: Bhagavad-Gita study hours'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",number_prefix_stripped
FACET_290,Open-source contributions,Open-source contributions,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Open-source contributions'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_291,Psychological construct: Social Conformity tendency,Psychological construct: Social Conformity tendency,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Psychological construct: Social Conformity tendency' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Psychological construct: Social Conformity tendency through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Psychological construct: Social Conformity tendency or opposing behavioral tendencies in dialogue.""}",,valid
FACET_292,Individuality,Individuality,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Individuality' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Individuality through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Individuality or opposing behavioral tendencies in dialogue.""}",,valid
FACET_293,740. I Ching hexagram 22 resonance level,I Ching hexagram 22 resonance level,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'I Ching hexagram 22 resonance level'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",number_prefix_stripped
FACET_294,Attachment style: Secure,Attachment style: Secure,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Attachment style: Secure' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Attachment style: Secure through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Attachment style: Secure or opposing behavioral tendencies in dialogue.""}",,valid
FACET_295,Intelligence Quotient (IQ),Intelligence Quotient (IQ),cognitive_skill_test,False,medium,Standardized cognitive or psychomotor test metric: 'Intelligence Quotient (IQ)'.,,Requires a standardized psychometric testing task or timed cognitive exam.,valid
FACET_296,Blog-subscriber count,Blog-subscriber count,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Blog-subscriber count'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_297,Non-Verbal Communication Skills,Non-Verbal Communication Skills,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Non-Verbal Communication Skills' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Non-Verbal Communication Skills through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Non-Verbal Communication Skills or opposing behavioral tendencies in dialogue.""}",,valid
FACET_298,Drug-use history,Drug-use history,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Drug-use history'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_299,Commute time/day,Commute time/day,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Commute time/day'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_300,Decision-making speed,Decision-making speed,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Decision-making speed' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Decision-making speed through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Decision-making speed or opposing behavioral tendencies in dialogue.""}",,valid
FACET_301,Psychological construct: Excuse-Making tendency,Psychological construct: Excuse-Making tendency,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Psychological construct: Excuse-Making tendency' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Psychological construct: Excuse-Making tendency through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Psychological construct: Excuse-Making tendency or opposing behavioral tendencies in dialogue.""}",,valid
FACET_302,Peer-to-peer lending usage,Peer-to-peer lending usage,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Peer-to-peer lending usage'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_303,Psychological construct: Eye-Contact avoidance score,Psychological construct: Eye-Contact avoidance score,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Psychological construct: Eye-Contact avoidance score' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Psychological construct: Eye-Contact avoidance score through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Psychological construct: Eye-Contact avoidance score or opposing behavioral tendencies in dialogue.""}",,valid
FACET_304,Social-cognition variable: Faux Pas Recognition accuracy,Social-cognition variable: Faux Pas Recognition accuracy,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Social-cognition variable: Faux Pas Recognition accuracy' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Social-cognition variable: Faux Pas Recognition accuracy through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Social-cognition variable: Faux Pas Recognition accuracy or opposing behavioral tendencies in dialogue.""}",,valid
FACET_305,Conscientiousness (C):,Conscientiousness (C),header_label,False,low,Category header label: 'Conscientiousness (C)'. Not an evaluable individual facet.,,"Category header or structural section label, not an individual scoreable trait.",header_row
FACET_306,Use of Nature as a Stress Reliever,Use of Nature as a Stress Reliever,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Use of Nature as a Stress Reliever' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Use of Nature as a Stress Reliever through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Use of Nature as a Stress Reliever or opposing behavioral tendencies in dialogue.""}",,valid
FACET_307,Attitude toward learning,Attitude toward learning,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Attitude toward learning' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Attitude toward learning through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Attitude toward learning or opposing behavioral tendencies in dialogue.""}",,valid
FACET_308,Conscientiousness Facets:,Conscientiousness Facets,header_label,False,low,Category header label: 'Conscientiousness Facets'. Not an evaluable individual facet.,,"Category header or structural section label, not an individual scoreable trait.",header_row
FACET_309,Honesty-humility trait score,Honesty-humility trait score,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Honesty-humility trait score' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Honesty-humility trait score through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Honesty-humility trait score or opposing behavioral tendencies in dialogue.""}",,valid
FACET_310,Digital-nomad months,Digital-nomad months,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Digital-nomad months'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_311,516. Religious coping – Negative,Religious coping – Negative,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Religious coping – Negative' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Religious coping \u2013 Negative through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Religious coping \u2013 Negative or opposing behavioral tendencies in dialogue.""}",,number_prefix_stripped
FACET_312,Snacking Behavior,Snacking Behavior,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Snacking Behavior'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_313,Aura-color perception,Aura-color perception,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'Aura-color perception'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",valid
FACET_314,638. Sacred text engagement: Zohar (Kabbalah) study hours,Sacred text engagement: Zohar (Kabbalah) study hours,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'Sacred text engagement: Zohar (Kabbalah) study hours'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",number_prefix_stripped
FACET_315,Motivational Drivers:,Motivational Drivers,header_label,False,low,Category header label: 'Motivational Drivers'. Not an evaluable individual facet.,,"Category header or structural section label, not an individual scoreable trait.",header_row
FACET_316,Cloud-backup frequency,Cloud-backup frequency,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Cloud-backup frequency'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_317,Learning Style,Learning Style,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Learning Style' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Learning Style through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Learning Style or opposing behavioral tendencies in dialogue.""}",,valid
FACET_318,872. Islamic practice: Seerah study hours,Islamic practice: Seerah study hours,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'Islamic practice: Seerah study hours'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",number_prefix_stripped
FACET_319,Safety compliance,Safety compliance,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Safety compliance' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Safety compliance through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Safety compliance or opposing behavioral tendencies in dialogue.""}",,valid
FACET_320,Sensationalism,Sensationalism,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Sensationalism' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Sensationalism through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Sensationalism or opposing behavioral tendencies in dialogue.""}",,valid
FACET_321,Nationality,Nationality,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Nationality' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Nationality through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Nationality or opposing behavioral tendencies in dialogue.""}",,valid
FACET_322,Drollness,Drollness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Drollness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Drollness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Drollness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_323,Cooperation,Cooperation,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Cooperation' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Cooperation through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Cooperation or opposing behavioral tendencies in dialogue.""}",,valid
FACET_324,Breakfast-skipping frequency,Breakfast-skipping frequency,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Breakfast-skipping frequency'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_325,922. Sikh spiritual metric: Kirtan participation frequency,Sikh spiritual metric: Kirtan participation frequency,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'Sikh spiritual metric: Kirtan participation frequency'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",number_prefix_stripped
FACET_326,Impulsivity,Impulsivity,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Impulsivity' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Impulsivity through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Impulsivity or opposing behavioral tendencies in dialogue.""}",,valid
FACET_327,Museum visits/year,Museum visits/year,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Museum visits/year'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_328,Choir participation years,Choir participation years,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Choir participation years'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_329,Delegation Ability,Delegation Ability,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Delegation Ability' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Delegation Ability through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Delegation Ability or opposing behavioral tendencies in dialogue.""}",,valid
FACET_330,788. Kabbalah sephira balance: Tiferet,Kabbalah sephira balance: Tiferet,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'Kabbalah sephira balance: Tiferet'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",number_prefix_stripped
FACET_331,Desire to influence others,Desire to influence others,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Desire to influence others' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Desire to influence others through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Desire to influence others or opposing behavioral tendencies in dialogue.""}",,valid
FACET_332,Vivacity,Vivacity,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Vivacity' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Vivacity through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Vivacity or opposing behavioral tendencies in dialogue.""}",,valid
FACET_333,Genialness,Genialness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Genialness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Genialness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Genialness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_334,Cognitive measure: Working Memory Index,Cognitive measure: Working Memory Index,cognitive_skill_test,False,medium,Standardized cognitive or psychomotor test metric: 'Cognitive measure: Working Memory Index'.,,Requires a standardized psychometric testing task or timed cognitive exam.,valid
FACET_335,Ethical practices,Ethical practices,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Ethical practices' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Ethical practices through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Ethical practices or opposing behavioral tendencies in dialogue.""}",,valid
FACET_336,945. New-Age spiritual metric: Channeling sessions / year,New-Age spiritual metric: Channeling sessions / year,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'New-Age spiritual metric: Channeling sessions / year'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",number_prefix_stripped
FACET_337,Civility,Civility,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Civility' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Civility through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Civility or opposing behavioral tendencies in dialogue.""}",,valid
FACET_338,Sleep Apnea,Sleep Apnea,medical_biomarker,False,clinical_medical,"Medical, biological, or physiological biomarker: 'Sleep Apnea'.",,"Requires biological, laboratory, or physiological measurement; unobservable from text.",valid
FACET_339,Classiness,Classiness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Classiness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Classiness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Classiness or opposing behavioral tendencies in dialogue.""}",,valid
